,x,y,Sx,Sy,Sz
70,3.0,3.0,0.018494971607351314,0.019368020772484267,0.4970803893675381
71,3.0,4.0,0.018562623449954015,-0.01904908049039805,0.49711399381720656
72,4.0,-4.0,0.00476052032068078,-0.11259476301622726,0.4777904358224631
73,4.0,-3.0,0.062136167641812505,-0.3276672196454205,0.3287924634893071
74,4.0,-2.0,0.1922478675699451,-0.39394398949620407,-0.11115501071055023
75,4.0,-1.0,0.25022787817838255,-0.0018156707971056,-0.38584123643364576
76,4.0,0.0,0.1931778113048352,0.39240211720817103,-0.11490985618820537
77,4.0,1.0,0.06279191634316539,0.32944448721395114,0.32667187178691265
78,4.0,2.0,0.004949843484511954,0.11371368610428975,0.4774052237060679
79,4.0,3.0,-0.019017514993777063,0.019316417220156906,0.4970221937118404
80,4.0,4.0,-0.019045883060944773,-0.018989921303916742,0.4970602656606255
